min,tempM,Rtemp
1389,4.7,4.3
1390,4.7,4.3
1391,4.8,4.4
1392,4.8,4.4
1393,4.8,4.3
1394,4.9,4.4
1395,4.9,4.4
1396,5,4.4
1397,5,4.4
1398,5,4.4
1399,5.1,4.4
1400,5.1,4.4
1401,5.1,4.4
1402,5.2,4.4
1403,5.1,4.4
1404,4.6,4.4
1405,4.1,4.4
1406,3.6,4.4
1407,3.3,4.4
1408,3,4.4
1409,2.8,4.4
1410,2.5,4.3
1411,2.3,4.4
1412,2.1,4.3
1413,2.2,4.3
1414,2.5,4.3
1415,2.8,4.3
1416,2.9,4.3
1417,3.2,4.3
1418,3.4,4.3
1419,3.5,4.3
1420,3.6,4.3
1421,3.7,4.3
1422,3.8,4.3
1423,3.9,4.3
1424,4,4.3
1425,4,4.3
1426,4.1,4.2
1427,4.2,4.3
1428,4.2,4.3
1429,4.3,4.3
1430,4.6,4.3
1431,4.7,4.3
1432,4.7,4.3
1433,4.7,4.3
1434,4.8,4.3
1435,4.8,4.3
1436,4.9,4.4
1437,5,4.3
1438,5,4.4
1439,5.1,4.3
1440,5.2,4.4
1441,5.2,4.3
1442,5.3,4.4
1443,4.8,4.3
1444,4.2,4.3
1445,3.9,4.4
1446,3.5,4.3
1447,3.2,4.3
1448,2.9,4.3
1449,2.6,4.3
1450,2.5,4.3
1451,2.7,4.3
1452,2.5,4.3
1453,2.2,4.2
1454,2.3,4.3
1455,2.6,4.2
1456,2.8,4.3
1457,3.1,4.2
1458,3.4,4.3
1459,3.5,4.2
1460,3.6,4.3
1461,3.7,4.2
1462,3.9,4.3
1463,4,4.2
1464,4.1,4.3
1465,4.2,4.2
1466,4.3,4.2
1467,4.3,4.2
1468,4.5,4.2
1469,4.5,4.2
1470,4.6,4.2
1471,4.7,4.3
1472,4.7,4.2
1473,4.8,4.3
1474,4.9,4.3
1475,5,4.3
1476,5.2,4.3
1477,5.6,4.3
1478,5.1,4.4
1479,4.4,4.3
1480,4,4.3
1481,3.5,4.3
1482,3.2,4.2
1483,2.9,4.3
1484,2.7,4.3
1485,2.5,4.2
1486,2.3,4.2
1487,2.2,4.2
1488,2.4,4.2
1489,2.7,4.2
1490,3,4.3
1491,3.2,4.2
1492,3.4,4.2
1493,3.6,4.2
1494,3.7,4.2
1495,4.3,4.2
1496,4.6,4.2
1497,4.5,4.2
1498,4.5,4.2
1499,4.5,4.2
1500,4.5,4.2
1501,4.5,4.2
1502,4.6,4.3
1503,4.6,4.3
1504,4.7,4.3
1505,4.7,4.3
1506,4.7,4.2
1507,4.8,4.3
1508,4.8,4.3
1509,4.8,4.3
1510,4.9,4.3
1511,4.9,4.3
1512,5,4.3
1513,5.1,4.3
1514,5.1,4.3
1515,5.1,4.3
1516,5.2,4.3
1517,5.1,4.3
1518,5.2,4.4
1519,4.8,4.4
1520,4.2,4.4
1521,3.8,4.3
1522,3.4,4.3
1523,3.1,4.4
1524,2.8,4.3
1525,2.5,4.3
1526,2.3,4.3
1527,2.2,4.3
1528,2.3,4.3
1529,2.5,4.2
1530,2.8,4.3
1531,3.3,4.3
1532,3.4,4.3
1533,3.5,4.3
1534,3.7,4.3
1535,3.7,4.3
1536,3.8,4.3
1537,3.8,4.2
1538,4,4.3
1539,4,4.3
1540,4.1,4.3
1541,4.2,4.3
1542,4.2,4.2
1543,4.3,4.3
1544,4.3,4.3
1545,4.5,4.3
1546,4.5,4.3
1547,4.5,4.2
1548,4.5,4.2
1549,4.6,4.3
1550,4.6,4.3
1551,4.7,4.3
1552,4.7,4.3
1553,4.7,4.3
1554,4.8,4.3
1555,4.8,4.3
1556,4.8,4.3
1557,4.9,4.3
1558,5,4.3
1559,5.1,4.4
1560,5.1,4.3
1561,5.1,4.3
1562,5.1,4.3
1563,5.2,4.4
1564,5.2,4.3
1565,5,4.4
1566,4.4,4.4
1567,3.9,4.3
1568,3.5,4.3
1569,3.2,4.4
1570,2.9,4.3
1571,2.7,4.3
1572,2.4,4.3
1573,2.6,4.3
1574,2.4,4.3
1575,2.3,4.3
1576,2.6,4.3
1577,2.8,4.3
1578,3.1,4.3
1579,3.3,4.3
1580,3.4,4.3
1581,3.7,4.3
1582,3.8,4.3
1583,3.8,4.3
1584,3.9,4.3
1585,4.3,4.3
1586,4.4,4.3
1587,4.4,4.3
1588,4.4,4.3
1589,4.4,4.3
1590,4.5,4.3
1591,4.5,4.3
1592,4.5,4.2
1593,4.6,4.3
1594,4.7,4.4
1595,4.7,4.4
1596,4.7,4.3
1597,4.8,4.4
1598,4.8,4.3
1599,4.8,4.3
1600,5,4.4
1601,5,4.3
1602,5,4.3
1603,5.1,4.4
1604,5.1,4.3
1605,5.1,4.3
1606,5.2,4.4
1607,5.2,4.4
1608,5.2,4.3
1609,5.3,4.4
1610,5.3,4.4
1611,5.3,4.4
1612,5.4,4.4
1613,5.4,4.4
1614,5.5,4.5
1615,5.5,4.5
1616,5.5,4.5
1617,5.5,4.4
1618,5.6,4.5
1619,5.6,4.5
1620,5.7,4.6
1621,5.6,4.6
1622,5.7,4.5
1623,5.7,4.5
1624,5.7,4.6
1625,5.5,4.6
1626,4.9,4.6
1627,4.4,4.6
1628,4.1,4.6
1629,3.6,4.6
1630,3.3,4.6
1631,3,4.6
1632,2.8,4.6
1633,2.6,4.6
1634,2.4,4.5
1635,2.2,4.6
1636,2.2,4.5
1637,2.5,4.5
1638,2.8,4.6
1639,3,4.6
1640,3.2,4.5
1641,3.4,4.5
1642,3.5,4.5
1643,3.7,4.5
1644,3.8,4.5
1645,3.9,4.5
1646,3.9,4.5
1647,4.1,4.5
1648,4.1,4.5
1649,4.1,4.4
1650,4.3,4.5
1651,4.3,4.5
1652,4.4,4.5
1653,4.4,4.5
1654,4.5,4.4
1655,4.6,4.5
1656,4.6,4.5
1657,4.7,4.5
1658,4.7,4.5
1659,4.7,4.4
1660,4.8,4.5
1661,4.8,4.5
1662,4.9,4.5
1663,4.9,4.5
1664,5,4.5
1665,5.1,4.6
1666,5.1,4.5
1667,5.1,4.5
1668,5.2,4.6
1669,5.2,4.5
1670,5.3,4.6
1671,5,4.6
1672,4.8,4.6
1673,4.4,4.6
1674,3.9,4.5
1675,4.2,4.5
1676,3.8,4.5
1677,3.3,4.5
1678,3,4.5
1679,2.6,4.5
1680,2.4,4.5
1681,2.3,4.5
1682,2.2,4.4
1683,2.5,4.5
1684,2.7,4.4
1685,2.9,4.5
1686,3.5,4.5
1687,3.6,4.5
1688,3.7,4.5
1689,3.7,4.4
1690,3.8,4.4
1691,3.9,4.5
1692,4,4.4
1693,4.1,4.5
1694,4.1,4.5
1695,4.2,4.4
1696,4.3,4.5
1697,4.3,4.4
1698,4.4,4.4
1699,4.5,4.5
1700,4.5,4.4
1701,4.5,4.4
1702,4.6,4.5
1703,4.9,4.4
1704,5,4.4
1705,5,4.4
1706,5,4.5
1707,5,4.4
1708,5.1,4.5
1709,5.2,4.5
1710,5.2,4.5
1711,5.2,4.5
1712,5,4.5
1713,4.4,4.5
1714,3.9,4.4
1715,3.6,4.5
1716,3.3,4.5
1717,3.3,4.4
1718,3.3,4.5
1719,2.9,4.4
1720,2.5,4.4
1721,2.4,4.4
1722,2.1,4.4
1723,2.2,4.4
1724,2.5,4.4
1725,2.8,4.4
1726,2.9,4.4
1727,3.1,4.4
1728,3.3,4.4
1729,3.5,4.4
1730,3.6,4.4
1731,3.7,4.4
1732,3.8,4.4
1733,3.9,4.4
1734,3.9,4.3
1735,4,4.3
1736,4.1,4.4
1737,4.1,4.3
1738,4.2,4.4
1739,4.3,4.3
1740,4.4,4.4
1741,4.4,4.3
1742,4.4,4.3
1743,4.5,4.4
1744,4.5,4.3
1745,4.6,4.4
1746,4.7,4.3
1747,4.7,4.3
1748,4.8,4.4
1749,4.8,4.4
1750,4.8,4.4
1751,4.9,4.4
1752,4.9,4.4
1753,4.9,4.4
1754,5,4.4
1755,5,4.4
1756,5.1,4.5
1757,5.1,4.4
1758,5.1,4.4
1759,5.1,4.4
1760,5.2,4.4
1761,5.2,4.4
1762,5.1,4.5
1763,4.5,4.5
1764,3.9,4.4
1765,3.6,4.4
1766,3.3,4.4
1767,3,4.4
1768,2.8,4.5
1769,2.5,4.4
1770,2.3,4.4
1771,2.4,4.3
1772,2.7,4.4
1773,2.8,4.4
1774,3.1,4.3
1775,3.3,4.4
1776,3.5,4.4
1777,3.6,4.4
1778,3.8,4.3
1779,3.9,4.4
1780,4,4.4
1781,4.4,4.4
1782,4.4,4.4
1783,4.4,4.4
1784,4.4,4.3
1785,4.5,4.4
1786,4.5,4.3
1787,4.5,4.3
1788,4.6,4.4
1789,4.7,4.4
1790,4.7,4.4
1791,4.7,4.4
1792,4.8,4.5
1793,4.9,4.4
1794,4.9,4.4
1795,5,4.5
1796,5,4.4
1797,5,4.4
1798,5.1,4.4
1799,5.1,4.4
1800,5.1,4.4
1801,5.1,4.4
1802,5.2,4.4
1803,5.3,4.5
1804,5,4.5
1805,4.4,4.5
1806,4,4.4
1807,3.6,4.4
1808,3.3,4.4
1809,3,4.4
1810,2.7,4.5
1811,2.5,4.4
1812,2.3,4.4
1813,2.2,4.3
1814,2.4,4.4
1815,2.6,4.3
1816,2.8,4.4
1817,3.1,4.4
1818,3.3,4.4
1819,3.4,4.4
1820,3.6,4.4
1821,3.7,4.4
1822,3.8,4.4
1823,3.8,4.4
1824,3.9,4.3
1825,4,4.4
1826,4.1,4.4
1827,4.2,4.4
1828,4.2,4.4
1829,4.2,4.3
1830,4.4,4.4
1831,4.4,4.3
1832,4.5,4.4
1833,4.5,4.4
1834,4.5,4.3
1835,4.6,4.4
1836,4.6,4.3
1837,4.7,4.4
1838,4.8,4.4
1839,4.8,4.4
1840,4.8,4.4
1841,4.9,4.4
1842,4.9,4.4
1843,4.9,4.4
1844,5,4.4
1845,5,4.4
1846,5,4.4
1847,5.1,4.4
1848,5.1,4.4
1849,5.1,4.4
1850,5.2,4.4
1851,5.2,4.4
1852,5,4.5
1853,4.5,4.5
1854,3.9,4.4
1855,3.5,4.4
1856,3.2,4.5
1857,2.9,4.4
1858,2.7,4.4
1859,2.5,4.4
1860,2.3,4.4
1861,2.2,4.3
1862,2.4,4.3
1863,2.6,4.3
1864,2.9,4.4
1865,3,4.4
1866,3.2,4.4
1867,3.4,4.4
1868,3.5,4.3
1869,3.7,4.3
1870,3.8,4.4
1871,3.8,4.4
1872,3.9,4.3
1873,3.9,4.3
1874,4,4.3
1875,4.1,4.3
1876,4.2,4.4
1877,4.2,4.3
1878,4.3,4.3
1879,4.4,4.3
1880,4.4,4.3
1881,4.5,4.4
1882,4.5,4.3
1883,4.6,4.3
1884,4.7,4.3
1885,4.7,4.3
1886,4.8,4.4
1887,4.8,4.4
1888,4.8,4.3
1889,4.9,4.4
1890,4.9,4.4
1891,4.9,4.3
1892,5,4.4
1893,5,4.4
1894,5,4.4
1895,5.1,4.4
1896,5.1,4.4
1897,5.1,4.4
1898,5.2,4.4
1899,5.2,4.4
1900,5.2,4.5
1901,4.6,4.5
1902,4,4.4
1903,3.6,4.4
1904,3.3,4.4
1905,3,4.4
1906,2.7,4.4
1907,2.5,4.4
1908,2.2,4.3
1909,2.1,4.3
1910,2.3,4.4
1911,2.5,4.3
1912,2.8,4.4
1913,3,4.3
1914,3.2,4.4
1915,3.4,4.4
1916,3.5,4.3
1917,3.6,4.3
1918,3.8,4.4
1919,3.8,4.4
1920,3.9,4.3
1921,3.9,4.3
1922,4.1,4.4
1923,4.1,4.3
1924,4.2,4.4
1925,4.2,4.3
1926,4.3,4.3
1927,4.4,4.3
1928,4.4,4.3
1929,4.5,4.4
1930,4.5,4.3
1931,4.5,4.3
1932,4.6,4.3
1933,4.7,4.3
1934,4.8,4.4
1935,4.8,4.4
1936,4.8,4.3
1937,4.9,4.4
1938,4.9,4.4
1939,4.9,4.3
1940,5,4.4
1941,5,4.4
1942,5,4.3
1943,5.1,4.4
1944,5.1,4.4
1945,5.1,4.4
1946,5.1,4.3
1947,5.2,4.4
1948,5.2,4.4
1949,4.9,4.4
1950,4.3,4.5
1951,3.8,4.4
1952,3.4,4.4
1953,3.2,4.4
1954,2.9,4.4
1955,2.8,4.4
1956,3,4.4
1957,3.2,4.3
1958,3.5,4.4
1959,3.7,4.4
1960,3.9,4.4
1961,4,4.4
1962,4.1,4.4
1963,4.2,4.4
1964,4.2,4.4
1965,4.3,4.4
1966,4.4,4.4
1967,4.5,4.4
1968,4.5,4.4
1969,4.6,4.4
1970,4.7,4.4
1971,4.7,4.4
1972,4.8,4.5
1973,4.8,4.4
1974,4.8,4.4
1975,4.9,4.5
1976,4.9,4.4
1977,4.9,4.4
1978,5,4.5
1979,5.1,4.4
1980,5.1,4.4
1981,5.2,4.5
1982,5.2,4.5
1983,5.2,4.4
1984,5.3,4.5
1985,5.1,4.5
1986,4.5,4.5
1987,4,4.5
1988,3.6,4.5
1989,3.2,4.4
1990,3,4.5
1991,2.7,4.5
1992,2.5,4.4
1993,2.3,4.4
1994,2.1,4.4
1995,2.3,4.4
1996,2.6,4.4
1997,2.8,4.4
1998,3,4.5
1999,3.2,4.5
2000,3.4,4.5
2001,3.6,4.5
2002,3.7,4.5
2003,3.8,4.4
2004,3.8,4.4
2005,3.9,4.4
2006,4,4.4
2007,4,4.4
2008,4.2,4.4
2009,4.2,4.4
2010,4.2,4.3
2011,4.4,4.4
2012,4.4,4.4
2013,4.5,4.4
2014,4.5,4.4
2015,4.5,4.4
2016,4.5,4.3
2017,4.6,4.4
2018,4.7,4.3
2019,4.8,4.4
2020,4.8,4.4
2021,4.8,4.4
2022,4.9,4.4
2023,4.9,4.4
2024,4.9,4.4
2025,5,4.4
2026,5,4.4
2027,5.1,4.5
2028,5.1,4.4
2029,5.1,4.4
2030,5.1,4.4
2031,5.2,4.4
2032,5.2,4.4
2033,5,4.5
2034,4.4,4.5
2035,3.9,4.4
2036,3.5,4.4
2037,3.2,4.5
2038,2.9,4.4
2039,2.6,4.4
2040,2.4,4.4
2041,2.3,4.4
2042,2.2,4.4
2043,2.4,4.4
2044,2.6,4.3
2045,2.9,4.4
2046,3.1,4.4
2047,3.2,4.4
2048,3.4,4.4
2049,3.5,4.4
2050,3.7,4.4
2051,3.8,4.4
2052,3.8,4.4
2053,3.9,4.3
2054,4,4.4
2055,4.1,4.4
2056,4.1,4.3
2057,4.2,4.4
2058,4.2,4.3
2059,4.4,4.4
2060,4.4,4.4
2061,4.4,4.3
2062,4.5,4.4
2063,4.5,4.3
2064,4.5,4.3
2065,4.6,4.4
2066,4.7,4.3
2067,4.8,4.4
2068,4.8,4.4
2069,4.8,4.4
2070,4.9,4.4
2071,4.9,4.4
2072,4.9,4.3
2073,5,4.4
2074,5,4.4
2075,5.1,4.5
2076,5.1,4.4
2077,5.1,4.4
2078,5.2,4.5
2079,5.2,4.4
2080,5.2,4.4
2081,5.1,4.4
2082,4.5,4.5
2083,4,4.4
2084,3.6,4.4
2085,3.3,4.4
2086,2.9,4.4
2087,2.7,4.4
2088,2.4,4.4
2089,2.2,4.3
2090,2.2,4.4
2091,2.3,4.4
2092,2.6,4.3
2093,2.8,4.4
2094,3,4.4
2095,3.2,4.4
2096,3.4,4.4
2097,3.5,4.4
2098,3.6,4.3
2099,3.8,4.4
2100,3.8,4.4
2101,3.9,4.3
2102,3.9,4.3
2103,4.1,4.4
2104,4.1,4.3
2105,4.2,4.4
2106,4.2,4.3
2107,4.3,4.3
2108,4.4,4.4
2109,4.4,4.3
2110,4.5,4.4
2111,4.5,4.3
2112,4.5,4.3
2113,4.6,4.4
2114,4.7,4.3
2115,4.7,4.4
2116,4.8,4.4
2117,4.8,4.4
2118,4.9,4.4
2119,4.9,4.4
2120,4.9,4.4
2121,4.9,4.4
2122,5,4.4
2123,5,4.4
2124,5.1,4.4
2125,5.1,4.4
2126,5.1,4.4
2127,5.2,4.4
2128,5.2,4.4
2129,5.2,4.4
2130,5,4.5
2131,4.4,4.5
2132,3.9,4.4
2133,3.5,4.4
2134,3.2,4.4
2135,2.9,4.4
2136,2.6,4.4
2137,2.5,4.3
2138,2.2,4.3
2139,2.2,4.3
2140,2.4,4.3
2141,2.6,4.3
2142,2.9,4.3
2143,3.1,4.3
2144,3.3,4.3
2145,3.4,4.4
2146,3.5,4.3
2147,3.7,4.3
2148,3.8,4.4
2149,3.8,4.4
2150,3.9,4.3
2151,4,4.3
2152,4.1,4.3
2153,4.1,4.3
2154,4.2,4.3
2155,4.2,4.3
2156,4.4,4.4
2157,4.4,4.3
2158,4.4,4.3
2159,4.5,4.4
2160,4.5,4.3
2161,4.5,4.3
2162,4.6,4.3
2163,4.7,4.3
2164,4.8,4.4
2165,4.8,4.4
2166,4.8,4.3
2167,4.9,4.4
2168,4.9,4.4
2169,4.9,4.3
2170,5,4.4
2171,5,4.4
2172,5.1,4.4
2173,5.1,4.4
2174,5.1,4.4
2175,5.1,4.3
2176,5.2,4.4
2177,5.2,4.4
2178,5.2,4.5
2179,4.7,4.4
2180,4.1,4.4
2181,3.7,4.4
2182,3.3,4.4
2183,3,4.4
2184,2.7,4.4
2185,2.5,4.4
2186,2.3,4.3
2187,2.2,4.3
2188,2.3,4.3
2189,2.5,4.3
2190,2.7,4.3
2191,3,4.3
2192,3.1,4.3
2193,3.3,4.3
2194,3.5,4.3
2195,3.6,4.3
2196,3.8,4.4
2197,3.8,4.4
2198,3.9,4.3
2199,3.9,4.3
2200,4,4.4
2201,4.1,4.3
2202,4.1,4.3
2203,4.2,4.3
2204,4.3,4.3
2205,4.4,4.4
2206,4.4,4.3
2207,4.5,4.4
2208,4.5,4.3
2209,4.5,4.3
2210,4.6,4.3
2211,4.7,4.3
2212,4.8,4.4
2213,4.8,4.4
2214,4.8,4.3
2215,4.8,4.3
2216,4.8,4.3
2217,4.9,4.3
2218,4.9,4.3
2219,5,4.4
2220,5,4.4
2221,5.1,4.4
2222,5.1,4.4
2223,5.1,4.3
2224,5.1,4.3
2225,5.2,4.4
2226,5.2,4.4
2227,5,4.4
2228,4.4,4.4
2229,3.9,4.4
2230,3.5,4.4
2231,3.2,4.4
2232,2.9,4.4
2233,2.6,4.4
2234,2.4,4.3
2235,2.2,4.3
2236,2.1,4.3
2237,2.3,4.3
2238,2.6,4.3
2239,2.8,4.3
2240,3,4.3
2241,3.2,4.4
2242,3.4,4.4
2243,3.5,4.4
2244,3.6,4.3
2245,3.7,4.3
2246,3.8,4.4
2247,3.9,4.3
2248,3.9,4.3
2249,4,4.3
2250,4.1,4.3
2251,4.2,4.4
2252,4.2,4.3
2253,4.3,4.3
2254,4.4,4.3
2255,4.4,4.3
2256,4.4,4.3
2257,4.5,4.3
2258,4.5,4.3
2259,4.6,4.3
2260,4.7,4.3
2261,4.7,4.3
2262,4.8,4.4
2263,4.8,4.3
2264,4.8,4.3
2265,4.9,4.4
2266,4.9,4.3
2267,4.9,4.3
2268,5,4.4
2269,5,4.3
2270,5.1,4.4
2271,5.1,4.4
2272,5.1,4.3
2273,5.1,4.3
2274,5.2,4.4
2275,5.2,4.4
2276,5,4.4
2277,4.4,4.4
2278,3.9,4.4
2279,3.5,4.3
2280,3.2,4.4
2281,2.9,4.3
2282,2.7,4.4
2283,2.4,4.3
2284,2.2,4.3
2285,2.2,4.3
2286,2.4,4.3
2287,2.6,4.3
2288,2.9,4.4
2289,3,4.3
2290,3.2,4.3
2291,3.4,4.4
2292,3.5,4.3
2293,3.6,4.3
2294,3.8,4.4
2295,3.8,4.3
2296,3.9,4.3
2297,3.9,4.3
2298,4.1,4.3
2299,4.1,4.3
2300,4.2,4.4
2301,4.2,4.3
2302,4.3,4.3
2303,4.4,4.3
2304,4.4,4.3
2305,4.5,4.4
2306,4.5,4.3
2307,4.5,4.3
2308,4.7,4.3
2309,4.7,4.3
2310,4.8,4.4
2311,4.8,4.4
2312,4.8,4.3
2313,4.9,4.4
2314,4.9,4.4
2315,4.9,4.3
2316,4.9,4.3
2317,5,4.4
2318,5,4.3
2319,5.1,4.4
2320,5.1,4.4
2321,5.1,4.3
2322,5.1,4.3
2323,5.2,4.4
2324,5.2,4.4
2325,5.3,4.4
2326,5.3,4.4
2327,5.3,4.4
2328,5.4,4.5
2329,5.4,4.4
2330,5.4,4.4
2331,5.5,4.5
2332,5.5,4.5
2333,5.5,4.4
2334,5.5,4.4
2335,5.6,4.5
2336,5.6,4.5
2337,5.7,4.6
2338,5.7,4.6
2339,5.7,4.5
2340,5.7,4.5
2341,5.8,4.6
2342,5.8,4.6
2343,5.8,4.6
2344,5.9,4.7
2345,5.7,4.7
2346,5.1,4.7
2347,4.5,4.6
2348,4.2,4.7
2349,3.8,4.7
2350,3.5,4.7
2351,3.2,4.7
2352,3,4.6
2353,2.7,4.6
2354,2.6,4.6
2355,2.4,4.6
2356,2.2,4.6
2357,2.4,4.6
2358,2.7,4.6
2359,2.9,4.6
2360,3.1,4.6
2361,3.4,4.7
2362,3.6,4.7
2363,3.7,4.6
2364,3.8,4.6
2365,3.9,4.6
2366,4,4.6
2367,4,4.5
2368,4.1,4.5
2369,4.2,4.6
2370,4.3,4.6
2371,4.4,4.6
2372,4.4,4.6
2373,4.4,4.5
2374,4.5,4.6
2375,4.6,4.5
2376,4.7,4.6
2377,4.7,4.5
2378,4.7,4.5
2379,4.8,4.6
2380,4.8,4.5
2381,4.8,4.5
2382,4.9,4.6
2383,4.9,4.6
2384,5,4.6
2385,5.1,4.6
2386,5.1,4.6
2387,5.1,4.6
2388,5.2,4.6
2389,5.2,4.6
2390,5.3,4.6
2391,5.2,4.6
2392,4.6,4.6
2393,4.1,4.6
2394,3.7,4.6
2395,3.3,4.6
2396,3,4.6
2397,2.8,4.5
2398,2.5,4.5
2399,2.3,4.5
2400,2.2,4.5
2401,2.2,4.5
2402,2.6,4.5
2403,2.7,4.5
2404,3,4.5
2405,3.2,4.6
2406,3.4,4.6
2407,3.6,4.6
2408,3.7,4.6
2409,3.8,4.5
2410,3.8,4.5
2411,3.9,4.4
2412,4,4.5
2413,4,4.4
2414,4.2,4.5
2415,4.2,4.5
2416,4.3,4.4
2417,4.4,4.5
2418,4.4,4.5
2419,4.5,4.5
2420,4.5,4.5
2421,4.5,4.4
2422,4.6,4.5
2423,4.6,4.4
2424,4.8,4.5
2425,4.8,4.5
2426,4.8,4.4
2427,4.8,4.4
2428,4.9,4.5
2429,4.9,4.5
2430,5,4.5
2431,5,4.5
2432,5,4.5
2433,5.1,4.5
2434,5.1,4.5
2435,5.1,4.5
2436,5.2,4.5
2437,5.2,4.5
2438,5.2,4.6
2439,4.6,4.6
2440,4.1,4.5
2441,3.6,4.5
2442,3.3,4.5
2443,3,4.5
2444,2.8,4.5
2445,2.6,4.5
2446,2.3,4.4
2447,2.2,4.4
2448,2.4,4.4
2449,2.6,4.5
2450,2.8,4.4
2451,3,4.5
2452,3.1,4.4
2453,3.4,4.4
2454,3.5,4.4
2455,3.6,4.4
2456,3.8,4.5
2457,3.8,4.4
2458,3.9,4.4
2459,4,4.5
2460,4.1,4.4
2461,4.1,4.4
2462,4.2,4.4
2463,4.3,4.4
2464,4.3,4.4
2465,4.4,4.4
2466,4.4,4.4
2467,4.5,4.4
2468,4.5,4.4
2469,4.6,4.4
2470,4.6,4.4
2471,4.7,4.4
2472,4.8,4.4
2473,4.8,4.4
2474,4.8,4.4
2475,4.9,4.5
2476,4.9,4.4
2477,4.9,4.4
2478,5,4.5
2479,5,4.4
2480,5.1,4.5
2481,5.1,4.5
2482,5.1,4.4
2483,5.1,4.4
2484,5.2,4.5
2485,5.2,4.5
2486,4.9,4.5
2487,4.4,4.5
2488,3.9,4.5
2489,3.5,4.4
2490,3.2,4.4
2491,2.9,4.4
2492,2.6,4.4
2493,2.5,4.4
2494,2.2,4.4
2495,2.2,4.4
2496,2.4,4.4
2497,2.6,4.4
2498,2.9,4.4
2499,3.1,4.4
2500,3.2,4.4
2501,3.4,4.4
2502,3.5,4.4
2503,3.7,4.4
2504,3.8,4.4
2505,3.8,4.4
2506,3.9,4.3
2507,4,4.3
2508,4.1,4.4
2509,4.2,4.4
2510,4.2,4.4
2511,4.3,4.3
2512,4.3,4.3
2513,4.4,4.4
2514,4.4,4.3
2515,4.5,4.4
2516,4.5,4.3
2517,4.6,4.4
2518,4.7,4.4
2519,4.7,4.3
2520,4.8,4.4
2521,4.8,4.4
2522,4.8,4.4
2523,4.9,4.4
2524,4.9,4.4
2525,4.9,4.4
2526,5,4.4
2527,5,4.4
2528,5.1,4.5
2529,5.1,4.4
2530,5.1,4.4
2531,5.1,4.4
2532,5.2,4.4
2533,5.2,4.4
2534,5.1,4.4
2535,4.5,4.5
2536,4,4.4
2537,3.6,4.4
2538,3.3,4.5
2539,3,4.4
2540,2.6,4.4
2541,2.4,4.4
2542,2.3,4.4
2543,2.1,4.3
2544,2.3,4.4
2545,2.6,4.3
2546,2.8,4.4
2547,3.1,4.4
2548,3.2,4.4
2549,3.4,4.4
2550,3.5,4.4
2551,3.6,4.3
2552,3.8,4.4
2553,3.8,4.4
2554,3.9,4.3
2555,3.9,4.3
2556,4.1,4.3
2557,4.1,4.3
2558,4.2,4.4
2559,4.2,4.3
2560,4.3,4.3
2561,4.4,4.4
2562,4.4,4.3
2563,4.5,4.4
2564,4.5,4.3
2565,4.5,4.3
2566,4.6,4.4
2567,4.7,4.3
2568,4.8,4.4
2569,4.8,4.4
2570,4.8,4.4
2571,4.8,4.3
2572,4.9,4.4
2573,4.9,4.4
2574,4.9,4.3
2575,5,4.4
2576,5,4.4
2577,5.1,4.4
2578,5.1,4.4
2579,5.1,4.4
2580,5.2,4.4
2581,5.2,4.4
2582,5.2,4.4
2583,4.7,4.5
2584,4.1,4.4
2585,3.8,4.4
2586,3.3,4.4
2587,3,4.4
2588,2.8,4.4
2589,2.6,4.4
2590,2.3,4.4
2591,2.1,4.3
2592,2.3,4.3
2593,2.5,4.3
2594,2.7,4.3
2595,3,4.4
2596,3.1,4.3
2597,3.3,4.3
2598,3.5,4.3
2599,3.7,4.4
2600,3.8,4.4
2601,3.8,4.4
2602,3.8,4.3
2603,3.9,4.3
2604,4,4.3
2605,4.1,4.3
2606,4.2,4.4
2607,4.2,4.3
2608,4.3,4.3
2609,4.4,4.3
2610,4.4,4.3
2611,4.4,4.3
2612,4.5,4.3
2613,4.5,4.3
2614,4.6,4.3
2615,4.7,4.3
2616,4.8,4.4
2617,4.8,4.4
2618,4.8,4.3
2619,4.8,4.3
2620,4.9,4.4
2621,4.9,4.3
2622,4.9,4.3
2623,5,4.4
2624,5,4.4
2625,5.1,4.4
2626,5.1,4.4
2627,5.1,4.4
2628,5.2,4.4
2629,5.2,4.4
2630,5.2,4.4
2631,4.6,4.5
2632,4.1,4.4
2633,3.7,4.4
2634,3.3,4.4
2635,3,4.4
2636,2.7,4.4
2637,2.5,4.3
2638,2.3,4.3
2639,2.2,4.3
2640,2.3,4.4
2641,2.6,4.3
2642,2.8,4.4
2643,2.9,4.3
2644,3.1,4.3
2645,3.4,4.4
2646,3.5,4.3
2647,3.6,4.3
2648,3.8,4.4
2649,3.8,4.4
2650,3.9,4.3
2651,3.9,4.3
2652,4.1,4.3
2653,4.1,4.3
2654,4.2,4.4
2655,4.2,4.3
2656,4.3,4.3
2657,4.4,4.3
2658,4.4,4.3
2659,4.5,4.4
2660,4.5,4.3
2661,4.5,4.3
2662,4.7,4.3
2663,4.7,4.3
2664,4.8,4.4
2665,4.8,4.4
2666,4.8,4.3
2667,4.9,4.4
2668,4.9,4.4
2669,4.9,4.3
2670,4.9,4.3
2671,5,4.4
2672,5,4.3
2673,5.1,4.4
2674,5.1,4.4
2675,5.1,4.4
2676,5.2,4.4
2677,5.2,4.4
2678,5.2,4.4
2679,5.3,4.4
2680,5.3,4.4
2681,5.3,4.4
2682,5.4,4.5
