Min,tempM,Rtemp
1422,3.7,2.8
1423,3.7,3
1424,3.7,3.2
1425,3.7,3.4
1426,3.7,3.5
1427,3.7,3.8
1428,3.7,3.9
1429,3.7,4
1430,3.7,4.2
1431,3.7,4.3
1432,3.8,4.3
1433,3.8,4.3
1434,3.8,4.4
1435,3.8,4.4
1436,3.8,4.5
1437,3.8,4.5
1438,3.8,4.5
1439,3.8,4.6
1440,3.8,4.6
1441,4.2,5.8
1442,4.4,14.4
1443,4.7,17.3
1444,5.1,19.1
1445,5.3,20.2
1446,5.7,20.8
1447,5.9,21.1
1448,6.2,21.4
1449,6.4,21.5
1450,6.7,21.6
1451,6.9,21.7
1452,7.1,21.7
1453,7.4,21.7
1454,7.6,21.8
1455,7.8,21.7
1456,8,21.9
1457,8.2,21.9
1458,8.4,22
1459,8.6,22
1460,8.7,22
1461,8.9,22
1462,9.1,21.9
1463,9.3,22
1464,9.4,21.9
1465,9.6,21.9
1466,9.8,22
1467,9.9,22
1468,10.1,22
1469,10.2,21.9
1470,10.3,21.9
1471,10.5,21.9
1472,10.6,21.9
1473,10.8,22
1474,10.9,22
1475,11.1,22
1476,11.2,22
1477,11.3,22
1478,11.5,22
1479,11.6,22
1480,11.7,22
1481,11.8,22
1482,12,22
1483,12,22
1484,12.2,22
1485,12.3,22
1486,12.4,22
1487,12.6,22
1488,12.6,22
1489,12.7,22
1490,12.9,22
1491,13,22
1492,13.1,22
1493,13.2,22
1494,13.4,22
1495,13.4,22
1496,13.5,22
1497,13.6,22
1498,13.7,22
1499,13.8,22
1500,13.9,22.1
1501,14,22.1
1502,14.1,22.1
1503,14.2,22.1
1504,14.3,22.1
1505,14.4,22.2
1506,14.5,22.2
1507,14.6,22.1
1508,14.6,22.1
1509,14.7,22.1
1510,14.8,22.1
1511,14.9,22.1
1512,14.9,22.1
1513,15.1,22.2
1514,15.2,22.2
1515,15.2,22.2
1516,15.3,22.1
1517,15.4,22.1
1518,15.4,22.1
1519,15.5,22.1
1520,15.6,22.1
1521,15.6,22.1
1522,15.7,22.1
1523,15.9,22.2
1524,15.9,22.2
1525,16,22.2
1526,16.1,22.2
1527,16.1,22.2
1528,16.2,22.2
1529,16.2,22.2
1530,16.3,22.2
1531,16.4,22.2
1532,16.4,22.2
1533,16.6,22.3
1534,16.6,22.3
1535,16.6,22.4
1536,16.7,22.4
1537,16.7,22.4
1538,16.8,22.4
1539,16.8,22.4
1540,16.9,22.4
1541,17,22.4
1542,17.1,22.4
1543,17.1,22.4
1544,17.2,22.4
1545,17.2,22.4
1546,17.3,22.3
1547,17.3,22.3
1548,17.3,22.3
1549,17.4,22.4
1550,17.4,22.4
1551,17.5,22.4
1552,17.5,22.4
1553,17.6,22.4
1554,17.7,22.4
1555,17.7,22.4
1556,17.8,22.4
1557,17.9,22.5
1558,17.9,22.5
1559,18,22.5
1560,18,22.5
1561,18.1,22.5
1562,18.1,22.5
1563,18.1,22.5
1564,18.1,22.5
1565,18.1,22.1
1566,18.3,14.1
1567,18.2,9.5
1568,18,7.2
1569,17.9,5.8
1570,17.7,4.8
1571,17.6,4
1572,17.5,3.5
1573,17.4,3
1574,17.2,2.6
1575,17.1,2.3
1576,17,2.2
1577,16.9,2.3
1578,16.7,2.4
1579,16.6,2.7
1580,16.5,2.9
1581,16.3,3.1
1582,16.2,3.2
1583,16.1,3.4
1584,16,3.7
1585,15.9,3.9
1586,15.8,4
1587,15.7,4.1
1588,15.6,4.2
1589,15.5,4.3
1590,15.4,4.4
1591,15.3,4.5
1592,15.2,4.6
1593,15.1,4.8
1594,15,5
1595,14.9,5
1596,14.8,5
1597,14.8,5.1
1598,14.6,5.1
1599,14.5,5.1
1600,14.5,4.7
1601,14.4,4.1
1602,14.2,3.7
1603,14.1,3.3
1604,14,3
1605,13.9,2.7
1606,13.7,2.4
1607,13.6,2.2
1608,13.5,2
1609,13.4,1.7
1610,13.3,1.9
1611,13.2,2.5
1612,13.2,2.8
1613,13.1,3
1614,13,3.2
1615,12.8,3.3
1616,12.7,3.5
1617,12.7,3.7
1618,12.6,3.8
1619,12.5,3.9
1620,12.5,4.1
1621,12.4,4.3
1622,12.3,4.3
1623,12.3,4.4
1624,12.2,4.5
1625,12.1,4.6
1626,12.1,4.8
1627,12,4.8
1628,11.9,4.9
1629,11.8,4.9
1630,11.7,5
1631,11.8,5.1
1632,11.7,5.2
1633,11.6,5.1
1634,11.5,4.7
1635,11.4,4.1
1636,11.4,3.7
1637,11.2,3.3
1638,11.2,2.9
1639,11.1,2.6
1640,11,2.4
1641,10.9,2.2
1642,10.9,2
1643,10.8,1.8
1644,10.7,1.9
1645,10.6,2.2
1646,10.6,2.5
1647,10.5,2.7
1648,10.4,2.9
1649,10.4,3.1
1650,10.3,3.2
1651,10.3,3.5
1652,10.2,3.6
1653,10.1,3.8
1654,10.1,3.9
1655,10,4
1656,9.9,4.1
1657,9.9,4.2
1658,9.8,4.3
1659,9.8,4.4
1660,9.7,4.5
1661,9.7,4.5
1662,9.7,4.6
1663,9.6,4.7
1664,9.6,4.8
1665,9.5,4.8
1666,9.5,4.9
1667,9.4,5
1668,9.3,5
1669,9.3,5
1670,9.3,5.1
1671,9.2,4.5
1672,9.2,4
1673,9.1,3.6
1674,9.1,3.1
1675,9,2.8
1676,9,2.6
1677,8.9,2.3
1678,8.8,2.1
1679,8.7,1.9
1680,8.6,1.7
1681,8.6,2
1682,8.6,2.2
1683,8.6,2.5
1684,8.4,2.7
1685,8.5,3
1686,8.4,3.1
1687,8.3,3.4
1688,8.3,3.5
1689,8.3,3.7
1690,8.2,3.7
1691,8.1,3.8
1692,8.1,3.9
1693,8.2,4.1
1694,8.1,4.2
1695,8,4.2
1696,8,4.4
1697,8,4.4
1698,8,4.5
1699,7.9,4.6
1700,7.9,4.7
1701,7.9,4.7
1702,7.9,4.8
1703,7.8,4.9
1704,7.8,5
1705,7.7,5
1706,7.7,5
1707,7.7,5.1
1708,7.6,5.1
1709,7.6,4.6
1710,7.6,4
1711,7.5,3.6
1712,7.5,3.2
1713,7.4,2.9
1714,7.4,2.6
1715,7.3,2.3
1716,7.3,2.1
1717,7.2,1.9
1718,7.2,1.7
1719,7.1,1.8
1720,7.1,2.1
1721,7.1,2.3
1722,7,2.6
1723,7,2.8
1724,7,3
1725,6.9,3.2
1726,6.9,3.4
1727,6.9,3.5
1728,6.9,3.7
1729,6.9,3.8
1730,6.9,3.9
1731,6.8,4
1732,6.8,4.1
1733,6.8,4.2
1734,6.7,4.2
1735,6.7,4.4
1736,6.7,4.4
1737,6.7,4.7
1738,6.7,4.9
1739,6.6,4.9
1740,6.6,4.9
1741,6.6,5
1742,6.6,5
1743,6.6,5.1
1744,6.6,4.8
1745,6.5,4.2
1746,6.5,3.7
1747,6.5,3.4
1748,6.4,3
1749,6.4,2.6
1750,6.3,2.4
1751,6.3,2.2
1752,6.2,2
1753,6.2,1.8
1754,6.1,1.9
1755,6.1,2.1
1756,6.1,2.4
1757,6.1,2.6
1758,6.1,2.8
1759,6,3
1760,6,3.1
1761,6,3.3
1762,6,3.5
1763,5.9,3.6
1764,6,3.7
1765,5.9,3.8
1766,6,4
1767,5.9,4
1768,5.9,4.1
1769,5.9,4.2
1770,5.9,4.3
1771,5.9,4.4
1772,5.8,4.4
1773,5.9,4.5
1774,5.8,4.6
1775,5.9,4.7
1776,5.8,4.7
1777,5.8,4.7
1778,5.8,4.8
1779,5.9,5
1780,5.8,5
1781,5.8,5
1782,5.8,4.7
1783,5.8,4.1
1784,5.7,3.6
1785,5.7,3.3
1786,5.7,2.9
1787,5.6,2.9
1788,5.6,2.6
1789,5.6,2.4
1790,5.5,2.1
1791,5.5,1.9
1792,5.5,1.7
1793,5.4,1.8
1794,5.4,2.1
1795,5.4,2.3
1796,5.4,2.6
1797,5.4,2.8
1798,5.3,2.9
1799,5.3,3.1
1800,5.3,3.4
1801,5.3,3.4
1802,5.2,3.5
1803,5.3,3.7
1804,5.2,3.8
1805,5.3,3.9
1806,5.2,4
1807,5.3,4.1
1808,5.2,4.1
1809,5.2,4.2
1810,5.2,4.3
1811,5.3,4.5
1812,5.2,4.5
1813,5.2,4.6
1814,5.2,4.6
1815,5.2,4.8
1816,5.2,4.8
1817,5.2,4.8
1818,5.2,4.9
1819,5.2,4.9
1820,5.2,5
1821,5.2,5
1822,5.2,5.2
1823,5.2,5.2
1824,5.1,5.2
1825,5.2,5.3
1826,5.2,5.3
1827,5.2,5.4
1828,5.2,5.4
1829,5.1,5.4
1830,5.2,5.5
1831,5.2,5.5
1832,5.2,5.6
1833,5.2,5.7
1834,5.1,5.7
1835,5.2,5.8
1836,5.2,5.8
1837,5.2,5.9
1838,5.2,5.9
1839,5.2,5.9
1840,5.2,6
1841,5.2,6
1842,5.3,6.1
1843,5.3,6.1
1844,5.2,6.1
1845,5.3,6.2
1846,5.3,6.2
1847,5.2,6.2
1848,5.3,6.3
1849,5.3,6.3
1850,5.3,6.1
1851,5.3,5.4
1852,5.3,4.9
1853,5.2,4.4
1854,5.2,4.1
1855,5.2,3.7
1856,5.2,3.4
1857,5.1,3.2
1858,5.1,2.9
1859,5.1,2.7
1860,5.1,2.5
1861,5.1,2.3
1862,5.1,2.1
1863,5.1,2
1864,5,1.7
1865,5,1.8
1866,4.9,2.1
1867,5,2.4
1868,5,2.7
1869,5,2.9
1870,5,3.1
1871,5,3.3
1872,4.9,3.5
1873,5,3.7
1874,4.9,3.8
1875,5,4
1876,5,4
1877,4.9,4.1
1878,4.9,4.2
1879,4.9,4.3
1880,5,4.4
1881,4.9,4.5
1882,5,4.6
1883,4.9,4.7
1884,5,4.8
1885,4.9,4.8
1886,4.9,4.8
1887,4.9,5
1888,4.9,4.9
1889,4.9,4.5
1890,4.8,4
1891,4.9,3.6
1892,4.9,3.2
1893,4.8,2.9
1894,4.8,2.6
1895,4.8,2.4
1896,4.8,2.2
1897,4.8,2
1898,4.7,1.7
1899,4.7,1.8
1900,4.6,2
1901,4.7,2.3
1902,4.7,2.6
1903,4.7,2.8
1904,4.6,3
1905,4.6,3.1
1906,4.6,3.3
1907,4.6,3.5
1908,4.6,3.6
1909,4.6,3.7
1910,4.6,3.8
1911,4.6,4
1912,4.6,4
1913,4.6,4.1
1914,4.6,4.2
1915,4.6,4.4
1916,4.6,4.4
1917,4.6,4.4
1918,4.6,4.6
1919,4.6,4.6
1920,4.6,4.7
1921,4.6,4.7
1922,4.6,4.9
1923,4.6,4.9
1924,4.6,5
1925,4.6,5
1926,4.6,4.5
1927,4.6,3.9
1928,4.6,3.5
1929,4.5,3.1
1930,4.5,2.8
1931,4.5,2.6
1932,4.5,2.3
1933,4.4,2
1934,4.5,1.9
1935,4.4,1.7
1936,4.4,1.9
1937,4.4,2.2
1938,4.4,2.3
1939,4.4,2.6
1940,4.4,2.8
1941,4.4,3
1942,4.4,3.2
1943,4.4,3.4
1944,4.3,3.5
1945,4.3,3.5
1946,4.3,3.7
1947,4.4,3.9
1948,4.3,3.9
1949,4.3,4
1950,4.3,4.1
1951,4.3,4.2
1952,4.3,4.3
1953,4.3,4.4
1954,4.3,4.5
1955,4.3,4.5
1956,4.3,4.6
1957,4.3,4.7
1958,4.4,4.8
1959,4.3,4.8
1960,4.4,4.9
1961,4.4,4.9
1962,4.4,5.1
1963,4.4,4.7
1964,4.4,4.2
1965,4.4,3.7
1966,4.3,3.3
1967,4.3,3
1968,4.3,2.7
1969,4.3,2.4
1970,4.3,2.2
1971,4.3,2
1972,4.2,1.7
1973,4.2,1.8
1974,4.2,2.1
1975,4.2,2.3
1976,4.2,2.5
1977,4.2,2.8
1978,4.2,2.9
1979,4.2,3.1
1980,4.1,3.3
1981,4.2,3.5
1982,4.2,3.5
1983,4.1,3.6
1984,4.2,3.8
1985,4.2,3.9
1986,4.2,4
1987,4.2,4.1
1988,4.2,4.2
1989,4.1,4.2
1990,4.2,4.3
1991,4.2,4.4
1992,4.2,4.5
1993,4.1,4.5
1994,4.2,4.7
1995,4.2,4.7
1996,4.2,4.8
1997,4.2,4.8
1998,4.2,4.9
1999,4.2,5
2000,4.3,5
2001,4.3,4.6
2002,4.3,4.1
2003,4.2,3.6
2004,4.2,3.2
2005,4.1,2.9
2006,4.1,2.6
2007,4.1,2.3
2008,4.1,2
2009,4.1,1.9
2010,4,1.7
2011,4,1.8
2012,4,2.1
2013,4.1,2.4
2014,4.1,2.6
2015,4.1,2.8
2016,4.1,3
2017,4,3.1
2018,4,3.4
2019,4.1,3.5
2020,4,3.6
2021,4,3.6
2022,4,3.8
2023,4,3.9
2024,4,4
2025,4,4.1
2026,4,4.2
2027,4,4.2
2028,4.1,4.4
2029,4,4.4
2030,4.1,4.5
2031,4,4.5
2032,4.1,4.7
2033,4.1,4.7
2034,4.2,4.8
2035,4.1,4.8
2036,4.1,4.9
2037,4.1,5
2038,4.1,5
2039,4.2,4.5
2040,4.2,4
2041,4.1,3.5
2042,4.1,3.1
2043,4.1,2.9
2044,4,2.5
2045,4,2.3
2046,4,2
2047,4,1.9
2048,3.9,1.6
2049,4,1.8
2050,3.9,2.1
2051,4,2.4
2052,4,2.6
2053,3.9,2.8
2054,4,3
2055,4,3.1
2056,3.9,3.3
2057,3.9,3.4
2058,3.9,3.5
2059,3.9,3.6
2060,4,3.8
2061,3.9,3.9
2062,4,4
2063,3.9,4.1
2064,4,4.2
2065,3.9,4.2
2066,4,4.4
2067,3.9,4.4
2068,4,4.5
2069,4,4.5
2070,4,4.6
2071,4,4.7
2072,4,4.7
2073,4,4.8
2074,4,4.8
2075,4.1,5
2076,4,5
2077,4.1,4.8
2078,4.1,4.2
2079,4,3.6
2080,4,3.1
2081,4,2.8
2082,4,2.4
2083,3.9,2.2
2084,3.9,1.9
2085,3.9,1.7
2086,3.8,1.6
2087,3.8,1.8
2088,3.8,2.1
2089,3.9,2.3
2090,3.9,2.5
2091,3.9,2.7
2092,3.9,2.8
2093,3.9,3
2094,3.9,3.1
2095,3.8,3.2
2096,3.9,3.3
2097,3.8,3.4
2098,3.8,3.4
2099,3.9,3.6
2100,3.8,3.6
2101,3.8,3.7
2102,3.9,3.8
2103,3.8,3.8
2104,3.8,3.9
2105,3.9,4
2106,3.8,4
2107,3.8,4
2108,3.9,4.1
2109,3.8,4.2
2110,3.8,4.2
2111,3.9,4.3
2112,3.9,4.3
2113,3.9,4.4
2114,3.9,4.4
2115,3.9,4.4
2116,3.9,4.5
2117,3.9,4.6
2118,3.9,4.6
2119,3.9,4.6
2120,4,4.7
2121,3.9,4.7
2122,3.9,4.7
2123,4,4.8
2124,4,4.8
2125,3.9,4.8
2126,4,4.9
2127,4,4.9
2128,4,4.4
2129,4,3.9
2130,4,3.4
2131,3.9,3
2132,3.9,2.6
2133,3.9,2.3
2134,3.8,2.1
2135,3.8,1.8
2136,3.8,1.6
2137,3.8,1.6
2138,3.8,1.8
2139,3.8,2.1
2140,3.8,2.3
2141,3.8,2.6
2142,3.8,2.7
2143,3.8,2.9
2144,3.8,3
2145,3.8,3.1
2146,3.8,3.2
2147,3.8,3.4
2148,3.8,3.4
2149,3.8,3.5
2150,3.8,3.6
2151,3.8,3.6
2152,3.7,3.7
2153,3.8,3.8
2154,3.8,3.8
2155,3.8,3.9
2156,3.8,4
2157,3.8,4
2158,3.8,4.1
2159,3.8,4.2
2160,3.8,4.2
2161,3.9,4.3
2162,3.8,4.3
2163,3.9,4.4
2164,3.9,4.4
2165,3.9,4.4
2166,3.8,4.5
2167,3.9,4.6
2168,3.9,4.6
2169,3.9,4.6
2170,3.9,4.7
2171,3.9,4.7
2172,3.9,4.7
2173,3.9,4.7
2174,3.9,4.8
2175,3.9,4.8
2176,4,4.9
2177,4,4.9
2178,3.9,4.6
2179,3.9,4
2180,3.9,3.7
2181,3.9,3.7
2182,3.9,3.8
2183,3.9,4
2184,3.9,4.2
2185,3.9,4.2
2186,3.9,4.3
2187,3.9,4.4
2188,4,4.5
2189,4,4.6
2190,3.9,4.6
2191,4,4.7
2192,4,4.8
2193,4,4.8
2194,4,4.8
2195,4,4.9
2196,4,4.9
2197,4,5
2198,4,5
2199,4,5.1
2200,4,5.1
2201,4,5.1
2202,4.1,5.2
2203,4,5.2
2204,4,5.2
2205,4,5.2
2206,4.1,5.3
2207,4.1,5.3
2208,4.1,5.3
2209,4.1,5.3
2210,4.1,5.2
2211,4.1,4.6
2212,4.1,4
2213,4.1,3.5
2214,4,3.1
2215,4,2.9
2216,4.1,2.6
2217,4,2.3
2218,4,2.1
2219,4,1.9
2220,3.9,1.6
2221,3.9,1.7
2222,3.9,1.9
2223,3.9,2.2
2224,3.9,2.4
2225,3.9,2.6
2226,3.9,2.7
2227,3.9,2.9
2228,3.9,3
2229,3.9,3.1
2230,4,3.4
2231,3.9,3.5
2232,3.9,3.5
2233,4,3.7
2234,3.9,3.7
2235,3.9,3.8
2236,4,3.9
2237,3.9,3.9
2238,3.9,4
2239,3.9,4
2240,3.9,4.1
2241,4,4.3
2242,4,4.3
2243,4,4.3
2244,4,4.3
2245,4,4.4
2246,4,4.5
2247,4,4.5
2248,4,4.6
2249,4,4.6
2250,4,4.6
2251,4.1,4.7
2252,4,4.7
2253,4,4.8
2254,4.1,4.9
2255,4,4.9
2256,4,4.9
2257,4,4.8
2258,4,4.1
2259,4,3.7
2260,4,3.2
2261,4,2.9
2262,4,2.6
2263,4,2.3
2264,3.9,2
2265,3.9,1.7
2266,3.9,1.6
2267,3.9,1.7
2268,3.9,2
2269,3.8,2.2
2270,3.9,2.4
2271,3.9,2.6
2272,3.9,2.8
2273,3.9,2.9
2274,3.8,3
2275,3.9,3.2
2276,3.9,3.3
2277,3.8,3.4
2278,3.9,3.5
2279,3.8,3.5
2280,3.8,3.6
2281,3.9,3.7
2282,3.8,3.8
2283,3.8,3.8
2284,3.9,3.9
2285,3.8,4
2286,3.9,4.1
2287,3.9,4.1
2288,3.8,4.1
2289,3.9,4.3
2290,3.9,4.3
2291,4,4.4
2292,3.9,4.4
2293,3.9,4.4
2294,3.9,4.4
2295,4,4.5
2296,3.9,4.6
2297,3.9,4.6
2298,4,4.7
2299,4,4.7
2300,3.9,4.7
2301,3.9,4.7
2302,4,4.8
2303,4,4.8
2304,4,4.9
2305,4,4.9
2306,4,4.4
2307,4,3.8
2308,3.9,3.3
2309,3.9,3
2310,3.9,2.7
2311,3.9,2.3
2312,3.8,2
2313,3.9,1.8
2314,3.8,1.6
2315,3.8,1.6
2316,3.8,1.9
2317,3.8,2.2
2318,3.8,2.3
2319,3.8,2.5
2320,3.8,2.7
2321,3.8,2.9
2322,3.8,3
2323,3.8,3.1
2324,3.8,3.2
2325,3.8,3.4
2326,3.8,3.4
2327,3.8,3.5
2328,3.8,3.6
2329,3.8,3.6
2330,3.8,3.8
2331,3.8,3.8
2332,3.8,3.9
2333,3.8,3.9
2334,3.8,4
2335,3.8,4.1
2336,3.8,4.1
2337,3.8,4.1
2338,3.8,4.2
2339,3.9,4.3
2340,3.8,4.3
2341,3.9,4.4
2342,3.9,4.4
2343,3.9,4.4
2344,3.9,4.6
2345,3.9,4.6
2346,3.9,4.6
2347,3.9,4.7
2348,3.9,4.7
2349,3.9,4.7
2350,3.9,4.7
2351,3.9,4.8
2352,3.9,4.8
2353,4,4.9
2354,4,4.9
2355,4,4.6
2356,4,4
2357,3.9,3.5
2358,3.9,3.1
2359,3.9,2.7
2360,3.9,2.4
2361,3.9,2.1
2362,3.8,1.9
2363,3.8,1.6
2364,3.7,1.6
2365,3.7,1.8
2366,3.8,2.1
2367,3.8,2.3
2368,3.8,2.5
2369,3.8,2.7
2370,3.8,2.9
2371,3.8,3
2372,3.8,3.1
2373,3.7,3.2
2374,3.8,3.4
2375,3.7,3.4
2376,3.8,3.5
2377,3.8,3.6
2378,3.7,3.6
2379,3.7,3.7
2380,3.8,3.8
2381,3.7,3.8
2382,3.8,4
2383,3.8,4
2384,3.7,4
2385,3.8,4.1
2386,3.8,4.2
2387,3.8,4.2
2388,3.9,4.3
2389,3.8,4.3
2390,3.9,4.4
2391,3.9,4.4
2392,3.8,4.4
2393,3.8,4.5
2394,3.9,4.6
2395,3.9,4.6
2396,3.8,4.6
2397,3.9,4.7
2398,3.9,4.7
2399,3.9,4.7
2400,3.9,4.8
2401,3.9,4.8
2402,3.9,4.8
2403,4,4.9
2404,3.9,4.9
2405,3.9,4.3
2406,3.9,3.8
2407,3.9,3.3
2408,3.9,2.9
2409,3.9,2.6
2410,3.8,2.3
2411,3.8,2
2412,3.7,1.7
2413,3.7,1.5
2414,3.7,1.7
2415,3.7,2
2416,3.7,2.2
2417,3.8,2.4
2418,3.8,2.6
2419,3.8,2.8
2420,3.8,2.9
2421,3.7,3.1
2422,3.7,3.1
2423,3.8,3.3
2424,3.7,3.4
2425,3.7,3.4
2426,3.8,3.6
2427,3.7,3.6
2428,3.7,3.7
2429,3.7,3.7
2430,3.7,3.8
2431,3.7,3.9
2432,3.8,4
2433,3.7,4
2434,3.8,4.1
2435,3.8,4.1
2436,3.8,4.2
2437,3.8,4.2
2438,3.8,4.3
2439,3.8,4.3
2440,3.9,4.4
2441,3.8,4.4
2442,3.8,4.4
2443,3.9,4.6
2444,3.8,4.6
2445,3.8,4.6
2446,3.9,4.7
2447,3.9,4.7
2448,3.8,4.7
2449,3.8,4.7
2450,3.9,4.8
2451,3.9,4.8
2452,3.9,4.9
2453,3.9,4.9
2454,3.9,4.7
2455,3.9,4.1
2456,3.9,3.7
2457,3.8,3.2
2458,3.8,2.8
2459,3.8,2.5
2460,3.8,2.2
2461,3.8,2
2462,3.7,1.7
2463,3.7,1.5
2464,3.7,1.7
2465,3.7,2
2466,3.7,2.3
2467,3.8,2.5
2468,3.8,2.7
2469,3.8,2.9
2470,3.7,3
2471,3.7,3.1
2472,3.7,3.2
2473,3.7,3.3
2474,3.7,3.4
2475,3.7,3.4
2476,3.7,3.6
2477,3.7,3.6
2478,3.7,3.7
2479,3.7,3.8
2480,3.7,3.8
2481,3.8,4
2482,3.7,4
2483,3.7,4
2484,3.8,4.1
2485,3.8,4.1
2486,3.8,4.2
2487,3.7,4.2
2488,3.8,4.3
2489,3.8,4.3
2490,3.8,4.4
2491,3.8,4.5
2492,3.8,4.5
2493,3.9,4.6
2494,3.8,4.6
2495,3.8,4.6
2496,3.9,4.7
2497,3.8,4.7
2498,3.8,4.7
2499,3.8,4.7
2500,3.9,4.8
2501,3.9,4.9
2502,3.8,4.9
2503,3.9,4.9
2504,3.9,4.5
2505,3.9,3.9
2506,3.9,3.4
2507,3.8,3
2508,3.8,2.7
2509,3.8,2.4
2510,3.8,2
2511,3.7,1.8
2512,3.7,1.6
2513,3.7,1.7
2514,3.7,1.9
2515,3.7,2.1
2516,3.7,2.4
2517,3.7,2.6
2518,3.7,2.8
2519,3.7,2.9
2520,3.7,3
2521,3.7,3.1
2522,3.7,3.3
2523,3.7,3.4
2524,3.7,3.4
2525,3.7,3.5
2526,3.7,3.6
2527,3.7,3.6
2528,3.8,3.8
2529,3.7,3.8
2530,3.7,3.9
2531,3.7,4
2532,3.7,4
2533,3.8,4.1
2534,3.8,4.1
2535,3.8,4.2
2536,3.7,4.2
2537,3.8,4.3
2538,3.8,4.3
2539,3.8,4.4
2540,3.8,4.5
2541,3.8,4.5
2542,3.8,4.5
2543,3.8,4.6
2544,3.8,4.6
2545,3.8,4.6
2546,3.8,4.7
2547,3.8,4.7
2548,3.8,4.7
2549,3.8,4.7
2550,3.9,4.8
2551,3.8,4.9
2552,3.9,5
2553,3.9,5
2554,3.9,5
2555,3.9,5
2556,3.9,5.1
2557,3.9,5.1
2558,3.9,5.1
2559,3.9,5.2
2560,3.9,5.2
2561,3.9,5.2
2562,3.9,5.2
2563,4,5.3
2564,4,5.3
2565,3.9,5.3
2566,3.9,5.3
2567,4,5.4
2568,4,5.4
2569,4,5.4
2570,4.1,5.2
2571,4.1,4.5
2572,3.9,3.9
2573,4,3.5
2574,4,3.2
2575,4,2.9
2576,4,2.6
2577,4,2.3
2578,3.9,2.1
2579,4,1.9
2580,3.8,1.6
2581,3.8,1.7
2582,3.8,1.9
2583,3.8,2.2
2584,3.8,2.4
2585,3.9,2.6
2586,3.9,2.8
2587,3.8,2.9
2588,3.8,3.1
2589,3.8,3.2
2590,3.8,3.4
2591,3.9,3.5
2592,3.8,3.6
2593,3.9,3.7
2594,3.9,3.7
2595,3.8,3.8
2596,3.9,3.9
2597,3.9,4
2598,3.8,4
2599,3.8,4
2600,3.9,4.1
2601,3.9,4.2
2602,4,4.3
2603,3.9,4.3
2604,3.9,4.3
2605,4,4.5
2606,3.9,4.5
2607,3.9,4.5
2608,4,4.6
2609,3.9,4.6
2610,3.9,4.6
2611,3.9,4.7
2612,4,4.8
2613,3.9,4.8
2614,4,4.9
2615,4,4.9
2616,4,4.9
2617,4,4.8
2618,4,4.3
2619,4,3.7
2620,3.9,3.2
2621,3.9,2.9
2622,3.9,2.5
2623,3.9,2.3
2624,3.8,2
2625,3.8,1.8
2626,3.8,1.6
2627,3.8,1.7
2628,3.8,1.9
2629,3.8,2.2
2630,3.8,2.4
2631,3.8,2.6
2632,3.8,2.8
2633,3.8,2.9
2634,3.8,3
2635,3.8,3.2
2636,3.8,3.3
2637,3.8,3.4
2638,3.8,3.5
2639,3.8,3.6
2640,3.8,3.7
2641,3.8,4
2642,3.8,4
2643,3.8,4
2644,3.8,4
2645,3.8,4.1
2646,3.8,4.2
2647,3.8,4.2
2648,3.9,4.3
2649,3.9,4.3
2650,3.9,4.4
2651,3.9,4.4
2652,3.9,4.4
2653,3.9,4.5
2654,3.9,4.6
2655,3.9,4.6
2656,3.9,4.7
2657,3.9,4.7
2658,3.9,4.7
2659,3.9,4.7
2660,3.9,4.8
2661,3.9,4.8
2662,4,4.9
2663,4,4.9
2664,3.9,4.5
2665,4,4
2666,3.9,3.5
2667,3.9,3.1
2668,3.9,2.8
2669,3.9,2.4
2670,3.9,2.1
2671,3.8,1.9
2672,3.8,1.6
2673,3.7,1.6
2674,3.8,1.9
2675,3.7,2.1
2676,3.8,2.4
2677,3.8,2.6
2678,3.8,2.8
2679,3.8,2.9
2680,3.8,3
2681,3.8,3.2
2682,3.8,3.3
2683,3.8,3.4
2684,3.7,3.4
2685,3.8,3.6
2686,3.8,3.6
2687,3.7,3.7
2688,3.8,3.8
2689,3.8,3.8
2690,3.8,4
2691,3.8,4
2692,3.8,4
2693,3.8,4.1
2694,3.8,4.1
2695,3.8,4.2
2696,3.9,4.3
2697,3.8,4.3
2698,3.8,4.3
2699,3.9,4.4
2700,3.8,4.5
2701,3.8,4.5
2702,3.9,4.6
2703,3.9,4.6
2704,3.8,4.6
2705,3.9,4.7
2706,3.9,4.7
2707,3.9,4.7
2708,3.8,4.7
2709,3.9,4.8
2710,3.9,4.8
2711,4,4.9
2712,3.9,4.8
2713,3.9,4.3
2714,4,3.8
2715,3.9,3.3
2716,3.9,2.9
2717,3.8,2.6
2718,3.8,2.3
2719,3.8,2
2720,3.8,1.8
2721,3.7,1.6
2722,3.7,1.8
2723,3.7,2
2724,3.8,2.3
2725,3.8,2.5
2726,3.8,2.7
2727,3.8,2.9
2728,3.8,3
2729,3.7,3.1
2730,3.8,3.2
2731,3.8,3.4
2732,3.7,3.4
2733,3.7,3.5
2734,3.8,3.6
2735,3.7,3.6
2736,3.7,3.7
2737,3.8,3.8
2738,3.7,3.8
2739,3.8,4
2740,3.8,4
2741,3.7,4
2742,3.8,4.1
2743,3.8,4.2
2744,3.8,4.2
2745,3.8,4.3
2746,3.8,4.3
2747,3.9,4.4
2748,3.8,4.4
2749,3.8,4.5
2750,3.9,4.6
2751,3.9,4.6
2752,3.8,4.6
2753,3.8,4.6
2754,3.9,4.7
2755,3.8,4.7
2756,3.8,4.7
2757,3.9,4.8
